red,green,blue,label
6,39,47,dark
124,107,63,dark
227,166,223,light
11,88,25,dark
191,196,130,light
45,99,86,dark
249,239,187,light
106,105,77,dark
193,168,172,light
249,206,221,light
226,174,188,light
47,79,22,dark
218,233,148,light
100,94,125,dark
230,192,250,light
139,169,248,light
41,96,95,dark
5,27,62,dark
236,187,205,light
121,27,97,dark
0,118,52,dark
95,76,75,dark
96,77,73,dark
217,201,249,light
57,28,32,dark
236,229,195,light
98,101,108,dark
217,188,233,light
155,228,134,light
147,210,132,light
193,219,179,light
81,88,74,dark
92,9,55,dark
4,22,123,dark
137,223,253,light
71,102,72,dark
89,37,24,dark
77,43,35,dark
249,138,244,light
60,110,64,dark
3,105,95,dark
56,43,67,dark
103,58,119,dark
211,175,225,light
217,244,245,light
232,208,185,light
60,112,79,dark
77,10,100,dark
190,217,158,light
137,187,158,light
84,54,78,dark
79,79,26,dark
83,18,102,dark
181,154,220,light
37,93,3,dark
138,142,141,light
227,254,146,light
76,3,47,dark
165,213,191,light
69,43,95,dark
111,101,90,dark
84,93,105,dark
73,93,44,dark
67,57,83,dark
125,42,45,dark
249,205,142,light
123,35,123,dark
120,89,86,dark
128,250,147,light
219,150,241,light
215,248,190,light
225,143,138,light
137,191,165,light
81,35,100,dark
54,27,58,dark
173,190,168,light
124,92,22,dark
168,221,210,light
232,202,188,light
163,150,175,light
230,228,196,light
183,238,170,light
91,50,10,dark
220,131,204,light
20,3,126,dark
118,32,25,dark
67,42,110,dark
184,175,151,light
79,96,64,dark
98,40,119,dark
2,28,66,dark
162,141,133,light
100,93,109,dark
93,108,78,dark
126,95,126,dark
229,250,158,light
203,133,249,light
98,46,62,dark
97,114,95,dark
20,102,9,dark
226,161,177,light
191,156,252,light
80,74,0,dark
179,236,205,light
177,209,167,light
179,164,169,light
192,141,161,light
233,222,199,light
161,207,253,light
16,62,24,dark
57,95,55,dark
176,198,139,light
108,53,3,dark
151,152,247,light
65,7,97,dark
42,99,51,dark
173,135,236,light
68,36,44,dark
203,190,207,light
177,133,209,light
78,5,42,dark
171,228,228,light
29,14,20,dark
221,226,179,light
147,128,133,light
186,244,173,light
92,11,85,dark
58,103,1,dark
36,34,58,dark
201,158,192,light
203,154,170,light
222,231,185,light
61,13,68,dark
87,22,121,dark
74,60,125,dark
136,183,170,light
225,146,206,light
82,89,20,dark
241,242,133,light
150,127,129,light
81,33,83,dark
218,232,198,light
122,51,124,dark
0,64,9,dark
130,211,153,light
113,97,12,dark
162,240,127,light
146,213,198,light
206,174,199,light
221,193,226,light
179,131,183,light
71,99,95,dark
1,31,30,dark
204,153,168,light
216,128,240,light
47,11,90,dark
120,68,31,dark
112,97,1,dark
70,58,65,dark
213,212,129,light
8,123,109,dark
254,248,130,light
108,122,117,dark
44,78,63,dark
159,193,180,light
215,139,246,light
173,167,219,light
181,243,157,light
78,87,32,dark
101,24,71,dark
16,126,121,dark
118,118,26,dark
84,38,123,dark
43,116,40,dark
33,105,16,dark
63,1,54,dark
31,84,91,dark
176,162,168,light
75,108,113,dark
196,131,157,light
105,114,55,dark
45,108,28,dark
137,237,186,light
7,90,47,dark
96,56,84,dark
115,37,85,dark
32,71,73,dark
123,75,24,dark
121,110,41,dark
65,30,103,dark
50,13,92,dark
198,171,230,light
197,174,134,light
103,63,31,dark
56,77,70,dark
129,184,254,light
62,84,17,dark
41,105,16,dark
11,92,20,dark
129,142,249,light
252,137,217,light
183,164,167,light
53,42,123,dark
6,51,25,dark
217,152,239,light
223,158,174,light
90,97,24,dark
222,237,249,light
157,246,170,light
212,233,184,light
179,230,243,light
2,11,44,dark
152,172,172,light
135,248,141,light
85,72,55,dark
58,68,26,dark
23,51,77,dark
44,29,113,dark
8,64,26,dark
211,250,182,light
156,128,204,light
32,97,14,dark
10,38,10,dark
244,168,215,light
44,124,44,dark
6,44,65,dark
211,147,151,light
184,205,254,light
166,202,231,light
34,39,112,dark
174,227,199,light
93,121,41,dark
154,130,139,light
175,199,178,light
50,33,125,dark
145,212,225,light
119,98,116,dark
128,134,149,light
123,100,89,dark
189,226,143,light
85,91,46,dark
20,73,53,dark
65,35,122,dark
68,39,18,dark
156,183,193,light
214,245,194,light
118,47,103,dark
85,30,126,dark
55,60,105,dark
206,169,224,light
31,40,54,dark
130,191,207,light
20,18,38,dark
133,162,232,light
212,140,207,light
105,56,16,dark
232,240,140,light
32,35,79,dark
2,40,69,dark
124,28,108,dark
67,101,10,dark
183,142,139,light
133,142,230,light
208,228,150,light
188,134,185,light
135,189,229,light
208,191,212,light
19,57,45,dark
86,28,110,dark
59,26,46,dark
32,126,79,dark
0,41,34,dark
12,40,122,dark
176,204,174,light
177,217,135,light
245,200,159,light
181,142,154,light
207,228,221,light
196,235,173,light
39,19,65,dark
2,58,72,dark
35,2,124,dark
90,110,95,dark
77,101,28,dark
46,79,84,dark
70,99,3,dark
131,207,233,light
178,185,135,light
244,247,134,light
73,71,90,dark
106,108,85,dark
253,140,194,light
58,35,58,dark
3,125,42,dark
166,201,220,light
80,34,3,dark
186,136,252,light
223,231,242,light
34,106,2,dark
199,127,155,light
121,84,89,dark
181,211,134,light
83,9,119,dark
153,253,230,light
131,220,212,light
11,81,114,dark
201,234,154,light
45,36,16,dark
97,67,88,dark
129,141,201,light
92,17,8,dark
51,74,72,dark
142,171,251,light
46,11,68,dark
9,59,113,dark
56,56,79,dark
153,134,187,light
123,123,76,dark
30,107,98,dark
216,254,199,light
213,215,180,light
206,186,237,light
168,225,128,light
198,176,129,light
241,161,149,light
151,219,250,light
248,221,136,light
169,222,180,light
159,209,241,light
100,86,50,dark
221,169,217,light
17,1,9,dark
107,30,34,dark
124,121,6,dark
165,250,135,light
253,178,153,light
171,216,154,light
73,33,20,dark
32,63,25,dark
78,122,22,dark
207,253,222,light
32,28,36,dark
8,19,117,dark
10,0,105,dark
211,235,155,light
214,148,221,light
192,218,239,light
127,228,224,light
77,15,58,dark
187,137,228,light
195,185,223,light
182,206,223,light
239,164,219,light
157,199,147,light
17,8,125,dark
230,165,191,light
90,122,88,dark
29,29,15,dark
125,54,110,dark
39,69,41,dark
40,104,91,dark
75,70,107,dark
17,43,117,dark
109,34,46,dark
155,222,241,light
131,198,216,light
210,233,136,light
38,124,116,dark
174,219,239,light
113,2,126,dark
125,2,103,dark
143,247,140,light
207,245,160,light
94,12,120,dark
221,180,165,light
250,142,225,light
13,37,54,dark
189,185,151,light
109,126,117,dark
173,190,214,light
180,164,243,light
29,69,55,dark
142,190,251,light
48,60,17,dark
100,19,12,dark
222,251,206,light
84,64,55,dark
83,35,93,dark
237,169,146,light
105,82,115,dark
12,93,65,dark
130,229,234,light
61,45,87,dark
4,2,98,dark
20,56,50,dark
252,223,198,light
237,133,239,light
254,179,182,light
250,236,238,light
67,62,31,dark
65,27,19,dark
106,115,34,dark
50,59,77,dark
202,180,149,light
146,149,240,light
20,90,85,dark
65,79,43,dark
215,193,224,light
37,79,109,dark
247,244,129,light
22,98,20,dark
3,80,1,dark
144,142,205,light
92,81,32,dark
133,157,206,light
178,212,213,light
27,17,53,dark
88,27,99,dark
189,199,159,light
184,192,140,light
102,1,54,dark
240,133,215,light
207,174,178,light
176,184,162,light
154,209,182,light
94,80,70,dark
218,135,190,light
21,103,28,dark
148,220,128,light
70,112,1,dark
104,92,24,dark
90,17,91,dark
162,246,210,light
247,205,247,light
180,240,158,light
118,93,52,dark
227,139,252,light
16,53,111,dark
57,86,104,dark
243,173,150,light
35,24,76,dark
105,119,73,dark
244,138,233,light
95,51,99,dark
91,27,106,dark
60,52,59,dark
143,207,159,light
206,253,138,light
172,150,240,light
197,229,220,light
70,61,60,dark
63,44,17,dark
173,173,132,light
152,203,221,light
99,69,112,dark
11,22,37,dark
95,107,94,dark
88,12,80,dark
158,228,130,light
204,177,161,light
159,158,169,light
205,194,148,light
170,133,160,light
35,2,105,dark
123,29,74,dark
25,62,116,dark
224,177,205,light
127,172,178,light
98,99,103,dark
38,13,28,dark
45,70,105,dark
113,32,39,dark
79,26,80,dark
72,8,66,dark
24,109,115,dark
185,158,222,light
56,6,71,dark
199,234,213,light
92,103,81,dark
231,188,225,light
82,55,4,dark
87,12,114,dark
209,136,230,light
222,160,249,light
106,63,25,dark
83,65,117,dark
104,1,31,dark
164,190,233,light
51,77,82,dark
1,57,36,dark
138,138,181,light
171,190,140,light
114,106,124,dark
243,242,251,light
158,157,158,light
251,170,154,light
214,177,169,light
112,59,60,dark
17,59,1,dark
223,150,198,light
154,196,151,light
12,97,19,dark
124,112,45,dark
105,18,75,dark
253,239,133,light
242,127,226,light
136,241,188,light
28,83,59,dark
142,128,147,light
92,65,99,dark
197,148,237,light
39,19,94,dark
190,164,132,light
144,251,152,light
103,14,44,dark
84,104,95,dark
17,125,13,dark
81,11,50,dark
12,33,51,dark
205,130,144,light
132,185,153,light
221,164,181,light
49,65,16,dark
129,141,247,light
82,69,46,dark
141,223,163,light
226,127,212,light
134,207,247,light
250,212,214,light
209,149,247,light
83,1,54,dark
88,24,79,dark
81,10,62,dark
117,121,75,dark
200,178,164,light
2,31,49,dark
235,235,197,light
83,88,67,dark
224,252,158,light
36,38,121,dark
102,113,73,dark
82,120,17,dark
45,7,8,dark
36,101,70,dark
224,230,203,light
228,233,216,light
144,252,196,light
96,84,7,dark
41,102,53,dark
86,17,103,dark
202,211,172,light
150,217,135,light
54,35,120,dark
176,248,207,light
165,196,204,light
116,86,49,dark
94,35,14,dark
101,98,94,dark
172,205,238,light
140,158,235,light
167,157,207,light
85,24,87,dark
109,29,101,dark
16,93,88,dark
109,74,107,dark
188,165,217,light
106,15,118,dark
99,17,17,dark
232,132,139,light
19,17,55,dark
223,168,135,light
248,231,226,light
160,194,201,light
97,11,65,dark
253,180,242,light
6,48,111,dark
121,23,26,dark
140,159,172,light
241,212,191,light
179,240,197,light
184,200,157,light
9,88,119,dark
162,176,179,light
85,26,74,dark
62,60,69,dark
238,141,211,light
24,30,46,dark
119,39,100,dark
83,67,18,dark
249,160,150,light
61,52,79,dark
157,247,233,light
137,170,138,light
143,170,150,light
60,5,92,dark
154,139,180,light
219,190,232,light
175,135,150,light
237,139,165,light
58,38,7,dark
12,122,115,dark
250,144,235,light
173,144,245,light
83,58,24,dark
18,52,112,dark
185,240,198,light
74,68,68,dark
85,43,66,dark
233,198,233,light
254,229,153,light
247,144,190,light
192,235,248,light
115,54,52,dark
65,108,113,dark
8,38,68,dark
0,15,57,dark
98,50,97,dark
227,201,155,light
104,83,84,dark
39,11,89,dark
216,207,156,light
205,253,212,light
222,130,175,light
231,203,137,light
1,79,64,dark
123,121,20,dark
235,196,165,light
252,202,206,light
156,241,166,light
15,61,92,dark
80,113,6,dark
24,23,92,dark
196,162,169,light
59,61,13,dark
49,40,74,dark
141,169,251,light
226,160,247,light
92,51,99,dark
172,227,178,light
178,159,128,light
104,93,22,dark
214,134,202,light
69,107,49,dark
92,31,95,dark
168,204,170,light
64,38,21,dark
183,240,168,light
205,130,169,light
157,143,243,light
123,69,81,dark
58,113,28,dark
26,83,92,dark
54,70,109,dark
57,2,64,dark
98,64,66,dark
178,133,227,light
79,95,18,dark
94,64,115,dark
177,172,231,light
233,242,129,light
171,180,193,light
246,139,154,light
63,122,109,dark
149,146,190,light
218,193,217,light
128,203,205,light
27,72,75,dark
141,242,199,light
47,3,108,dark
13,53,111,dark
211,210,204,light
153,195,140,light
91,3,73,dark
69,38,105,dark
156,190,209,light
68,39,50,dark
46,84,21,dark
142,246,199,light
103,60,30,dark
2,90,59,dark
9,85,122,dark
234,210,205,light
191,245,161,light
93,90,14,dark
202,195,203,light
212,240,138,light
3,102,64,dark
34,8,21,dark
194,138,250,light
137,223,244,light
25,59,47,dark
163,238,188,light
0,14,56,dark
120,114,99,dark
159,186,236,light
69,78,119,dark
170,195,133,light
213,242,197,light
147,169,166,light
118,31,53,dark
42,109,2,dark
80,16,74,dark
177,154,148,light
82,60,100,dark
11,41,89,dark
186,234,199,light
254,142,204,light
109,107,64,dark
64,76,113,dark
55,116,46,dark
104,32,24,dark
200,213,185,light
88,73,29,dark
78,89,28,dark
8,110,105,dark
146,191,211,light
223,146,203,light
148,129,199,light
137,173,150,light
9,69,103,dark
85,41,109,dark
25,93,40,dark
34,105,68,dark
3,68,18,dark
66,114,0,dark
28,58,12,dark
198,186,158,light
63,103,39,dark
148,254,197,light
8,18,80,dark
60,113,70,dark
235,158,174,light
252,250,196,light
132,180,176,light
237,164,241,light
60,76,110,dark
209,184,179,light
86,14,50,dark
82,57,43,dark
242,200,148,light
85,83,47,dark
130,159,139,light
238,205,139,light
198,130,192,light
236,167,164,light
118,118,86,dark
57,24,50,dark
173,222,189,light
244,189,165,light
227,243,133,light
68,27,14,dark
115,6,58,dark
55,23,71,dark
232,210,182,light
207,230,210,light
245,153,209,light
247,229,192,light
225,221,253,light
36,35,101,dark
235,193,186,light
233,193,244,light
129,144,181,light
183,139,156,light
155,172,200,light
164,164,229,light
178,207,173,light
105,48,7,dark
165,168,143,light
121,0,66,dark
244,231,161,light
169,240,240,light
46,32,95,dark
203,234,217,light
210,234,207,light
118,25,32,dark
174,130,160,light
214,223,231,light
15,23,66,dark
122,82,96,dark
124,70,28,dark
34,100,25,dark
89,101,74,dark
10,36,31,dark
131,232,249,light
110,28,98,dark
102,80,40,dark
117,113,61,dark
22,8,96,dark
80,103,35,dark
203,177,183,light
44,50,43,dark
111,90,105,dark
87,100,116,dark
135,185,196,light
160,134,196,light
186,213,223,light
167,229,212,light
69,93,10,dark
118,80,35,dark
29,72,16,dark
119,48,88,dark
224,161,227,light
215,157,229,light
48,4,112,dark
239,154,240,light
42,119,12,dark
0,86,67,dark
5,57,43,dark
22,101,110,dark
192,199,248,light
104,88,14,dark
157,246,151,light
233,136,210,light
181,186,233,light
202,158,154,light
118,69,44,dark
135,173,127,light
235,139,154,light
132,139,160,light
69,110,119,dark
17,57,32,dark
171,242,245,light
1,13,40,dark
15,19,119,dark
100,106,112,dark
94,106,66,dark
48,46,61,dark
150,161,191,light
239,220,251,light
8,50,96,dark
118,62,119,dark
75,21,20,dark
73,65,124,dark
157,253,145,light
42,42,96,dark
199,136,130,light
84,116,110,dark
159,243,171,light
123,118,30,dark
69,102,34,dark
44,66,43,dark
147,137,211,light
150,252,131,light
28,116,77,dark
88,34,70,dark
67,46,108,dark
194,233,230,light
121,119,92,dark
37,51,58,dark
98,97,30,dark
227,159,234,light
135,146,203,light
69,119,116,dark
2,71,27,dark
187,234,156,light
103,121,63,dark
174,172,143,light
106,66,59,dark
81,44,126,dark
81,30,96,dark
234,151,159,light
182,247,224,light
215,176,239,light
8,55,65,dark
66,60,106,dark
39,95,58,dark
247,202,136,light
152,153,227,light
130,134,192,light
124,113,72,dark
8,27,14,dark
203,254,175,light
68,66,0,dark
244,216,240,light
252,138,213,light
90,12,14,dark
33,121,68,dark
212,138,175,light
189,232,251,light
173,205,216,light
148,202,135,light
87,45,22,dark
211,222,237,light
231,186,200,light
154,135,200,light
92,61,74,dark
110,10,56,dark
120,26,5,dark
2,77,19,dark
175,132,133,light
114,81,27,dark
48,54,16,dark
160,214,129,light
46,22,47,dark
118,99,89,dark
125,26,81,dark
28,95,74,dark
251,242,174,light
106,112,33,dark
6,108,107,dark
67,110,67,dark
113,102,13,dark
114,111,39,dark
130,195,206,light
72,85,45,dark
37,24,17,dark
104,1,49,dark
225,138,158,light
242,201,210,light
174,173,226,light
86,5,43,dark
33,66,81,dark
154,128,251,light
147,231,223,light
129,154,193,light
8,68,82,dark
12,34,60,dark
91,54,76,dark
165,186,215,light
188,231,170,light
183,236,185,light
243,155,136,light
184,183,180,light
41,25,5,dark
182,149,173,light
134,181,134,light
51,77,94,dark
122,45,123,dark
153,253,206,light
35,94,55,dark
161,253,218,light
213,184,224,light
132,135,215,light
192,231,214,light
34,88,53,dark
139,254,167,light
243,151,157,light
254,160,139,light
135,170,189,light
71,56,68,dark
209,127,227,light
232,253,196,light
81,122,90,dark
147,209,232,light
36,102,42,dark
210,171,243,light
99,25,51,dark
0,32,7,dark
217,238,137,light
106,18,76,dark
22,50,65,dark
180,151,186,light
125,118,62,dark
62,109,87,dark
124,101,57,dark
120,65,74,dark
121,60,74,dark
105,92,105,dark
90,25,9,dark
213,168,197,light
17,33,47,dark
30,41,67,dark
115,89,113,dark
208,253,211,light
200,179,201,light
252,206,234,light
74,62,75,dark
18,75,51,dark
192,172,180,light
39,97,71,dark
15,99,86,dark
166,240,202,light
249,156,154,light
215,229,133,light
203,218,251,light
18,27,23,dark
228,215,175,light
40,8,46,dark
247,212,158,light
182,127,231,light
84,112,42,dark
121,13,25,dark
195,227,147,light
135,169,251,light
215,176,155,light
99,101,72,dark
9,12,5,dark
2,57,65,dark
223,160,148,light
237,202,201,light
205,135,214,light
248,242,160,light
142,236,218,light
13,79,98,dark
252,176,143,light
182,221,219,light
3,103,118,dark
108,49,44,dark
132,160,223,light
34,26,38,dark
50,104,32,dark
174,189,252,light
7,94,102,dark
59,36,43,dark
95,19,118,dark
0,81,116,dark
57,117,71,dark
134,175,233,light
14,17,111,dark
5,80,80,dark
92,61,1,dark
10,107,82,dark
154,172,136,light
85,66,9,dark
67,119,39,dark
194,234,181,light
140,242,222,light
203,128,131,light
119,40,39,dark
133,180,176,light
49,96,82,dark
170,186,158,light
97,119,104,dark
230,240,229,light
13,114,126,dark
182,129,131,light
142,216,179,light
156,188,230,light
86,60,49,dark
2,72,112,dark
110,49,27,dark
239,209,176,light
244,249,166,light
31,118,87,dark
119,93,90,dark
78,95,73,dark
51,7,61,dark
208,137,148,light
224,231,252,light
60,85,17,dark
199,147,153,light
56,34,107,dark
94,113,97,dark
199,166,222,light
248,183,203,light
250,250,173,light
147,185,134,light
135,222,185,light
31,72,113,dark
230,161,141,light
65,99,80,dark
253,203,146,light
23,115,98,dark
132,216,135,light
130,207,195,light
35,54,7,dark
252,194,136,light
21,108,86,dark
38,86,22,dark
72,94,63,dark
193,235,179,light
50,99,27,dark
229,195,169,light
91,92,12,dark
178,152,253,light
116,56,8,dark
218,240,193,light
184,208,163,light
98,119,116,dark
78,2,74,dark
89,119,59,dark
51,4,108,dark
74,32,52,dark
154,244,153,light
54,91,32,dark
91,6,30,dark
42,93,18,dark
164,223,217,light
184,180,134,light
41,51,101,dark
139,237,197,light
209,225,168,light
162,248,213,light
173,151,208,light
71,43,3,dark
136,145,219,light
137,149,230,light
195,238,231,light
226,170,196,light
170,223,226,light
102,123,91,dark
220,151,224,light
232,132,149,light
6,37,112,dark
112,115,75,dark
240,214,182,light
128,231,240,light
19,72,24,dark
15,47,104,dark
197,171,130,light
103,71,120,dark
62,82,65,dark
77,7,121,dark
6,70,64,dark
23,64,81,dark
193,201,137,light
248,224,239,light
35,95,81,dark
166,232,228,light
236,146,248,light
16,62,15,dark
209,219,162,light
194,206,138,light
186,129,177,light
204,218,249,light
148,215,210,light
184,129,210,light
134,181,184,light
104,106,97,dark
138,216,204,light
143,200,188,light
179,187,246,light
126,48,43,dark
45,1,40,dark
18,29,81,dark
19,104,7,dark
183,240,251,light
87,64,14,dark
63,19,105,dark
51,19,95,dark
159,203,219,light
140,142,237,light
103,98,56,dark
66,35,40,dark
196,230,172,light
92,63,95,dark
35,2,63,dark
196,187,224,light
228,253,165,light
248,183,154,light
12,109,50,dark
155,173,182,light
125,8,45,dark
15,61,117,dark
22,124,121,dark
125,7,119,dark
175,167,197,light
209,194,129,light
91,1,20,dark
242,254,183,light
60,95,25,dark
215,134,159,light
26,47,38,dark
205,251,188,light
154,222,235,light
162,231,245,light
44,106,108,dark
228,156,163,light
122,67,26,dark
10,79,82,dark
213,183,184,light
240,247,171,light
114,87,87,dark
54,111,27,dark
75,45,69,dark
35,33,99,dark
234,168,190,light
61,10,54,dark
195,223,153,light
116,44,62,dark
110,48,111,dark
34,1,33,dark
153,194,165,light
115,46,65,dark
226,195,140,light
125,119,84,dark
6,9,115,dark
53,124,5,dark
79,96,0,dark
139,203,245,light
145,231,140,light
239,215,201,light
52,109,37,dark
106,86,76,dark
78,42,11,dark
136,205,248,light
221,144,240,light
114,77,7,dark
147,207,141,light
227,175,173,light
234,200,181,light
73,79,18,dark
58,63,96,dark
164,154,235,light
167,171,148,light
170,208,189,light
5,19,25,dark
240,223,236,light
64,15,70,dark
66,65,33,dark
154,132,154,light
80,22,108,dark
80,44,105,dark
97,8,111,dark
30,44,36,dark
50,50,96,dark
210,182,180,light
182,182,131,light
41,44,74,dark
168,220,243,light
90,10,90,dark
66,3,9,dark
115,114,1,dark
191,128,251,light
135,202,145,light
183,237,250,light
92,77,111,dark
206,145,172,light
144,203,164,light
88,60,73,dark
80,14,80,dark
70,73,60,dark
181,161,209,light
128,150,143,light
88,111,76,dark
177,160,147,light
60,70,102,dark
109,126,56,dark
98,9,15,dark
214,227,238,light
180,233,168,light
29,57,44,dark
146,196,215,light
86,7,22,dark
126,69,104,dark
118,113,72,dark
28,9,59,dark
47,67,109,dark
114,88,55,dark
146,177,133,light
53,30,109,dark
232,194,127,light
180,128,144,light
25,8,110,dark
18,110,98,dark
192,144,236,light
181,235,133,light
228,199,225,light
145,207,210,light
135,237,131,light
222,187,158,light
244,156,233,light
227,164,180,light
163,213,136,light
120,99,106,dark
154,162,138,light
129,173,227,light
129,227,177,light
215,139,182,light
127,197,183,light
8,97,106,dark
214,216,230,light
117,81,115,dark
230,178,208,light
231,177,201,light
2,12,0,dark
54,77,101,dark
47,92,39,dark
238,238,240,light
144,197,206,light
166,182,254,light
190,246,227,light
35,91,63,dark
77,11,101,dark
105,107,13,dark
46,115,82,dark
63,84,54,dark
101,26,66,dark
132,163,151,light
26,81,89,dark
125,80,83,dark
14,61,19,dark
124,70,112,dark
111,9,1,dark
6,59,64,dark
77,114,122,dark
130,234,185,light
231,131,252,light
156,235,176,light
49,89,82,dark
154,139,202,light
88,111,70,dark
162,251,242,light
42,115,61,dark
192,154,227,light
158,237,243,light
162,226,139,light
45,106,19,dark
98,51,12,dark
137,247,195,light
111,79,55,dark
55,98,39,dark
107,101,2,dark
160,141,202,light
128,227,204,light
191,251,142,light
41,87,43,dark
90,77,51,dark
91,12,71,dark
129,212,152,light
190,203,142,light
211,180,164,light
34,96,48,dark
205,182,147,light
124,1,5,dark
89,58,106,dark
28,65,61,dark
203,132,221,light
96,103,30,dark
226,147,231,light
116,56,98,dark
70,97,12,dark
21,112,65,dark
165,216,182,light
217,241,151,light
38,66,118,dark
225,128,224,light
54,76,70,dark
23,9,20,dark
175,244,170,light
78,67,62,dark
10,79,38,dark
141,194,181,light
202,191,222,light
237,191,130,light
203,211,250,light
13,57,34,dark
12,77,9,dark
180,160,160,light
108,37,40,dark
234,150,248,light
150,132,237,light
246,152,146,light
201,254,138,light
45,38,35,dark
45,5,98,dark
29,37,75,dark
145,140,218,light
224,224,151,light
29,58,85,dark
64,122,73,dark
124,53,57,dark
106,56,1,dark
107,27,41,dark
181,234,172,light
30,103,118,dark
132,240,135,light
230,211,235,light
236,128,139,light
109,65,63,dark
237,174,148,light
167,248,221,light
130,162,189,light
94,37,8,dark
9,96,40,dark
32,123,96,dark
70,7,49,dark
223,130,130,light
244,250,158,light
89,117,7,dark
170,249,135,light
244,246,176,light
103,109,108,dark
102,62,43,dark
43,112,60,dark
31,59,41,dark
136,179,178,light
130,235,151,light
235,226,246,light
91,21,97,dark
27,105,117,dark
84,121,27,dark
16,124,107,dark
108,51,113,dark
7,99,98,dark
241,160,212,light
83,62,94,dark
40,98,9,dark
143,179,233,light
13,63,70,dark
61,15,8,dark
37,105,1,dark
105,107,72,dark
97,85,87,dark
63,104,97,dark
104,56,45,dark
19,84,55,dark
232,236,245,light
8,10,86,dark
57,11,100,dark
203,192,241,light
123,63,9,dark
240,186,189,light
197,204,159,light
177,197,178,light
36,51,125,dark
242,128,186,light
21,93,77,dark
179,248,220,light
130,209,217,light
56,96,28,dark
41,41,6,dark
38,72,100,dark
113,53,9,dark
38,45,16,dark
162,211,175,light
46,59,108,dark
0,82,90,dark
238,148,213,light
207,210,145,light
209,224,244,light
218,150,222,light
200,147,191,light
82,116,63,dark
95,23,3,dark
140,202,228,light
97,0,81,dark
38,86,11,dark
166,191,169,light
210,229,247,light
162,249,172,light
111,28,24,dark
51,90,73,dark
120,38,56,dark
96,86,48,dark
167,245,217,light
156,170,176,light
118,84,75,dark
200,233,209,light
49,36,59,dark
58,100,59,dark
27,44,27,dark
177,227,214,light
118,77,16,dark
42,56,117,dark
227,147,245,light
79,66,6,dark
241,132,251,light
147,174,244,light
89,58,38,dark
4,39,28,dark
227,250,140,light
7,101,121,dark
20,77,27,dark
198,174,133,light
159,160,202,light
252,196,208,light
245,211,170,light
162,215,169,light
219,164,161,light
100,76,125,dark
70,41,73,dark
20,123,111,dark
172,180,203,light
69,101,115,dark
26,86,13,dark
115,60,121,dark
108,90,94,dark
0,65,110,dark
132,248,248,light
163,210,237,light
26,52,24,dark
145,215,192,light
75,113,1,dark
201,155,129,light
162,249,177,light
79,26,57,dark
82,34,11,dark
158,194,206,light
34,106,56,dark
28,48,93,dark
39,39,4,dark
120,70,39,dark
30,85,105,dark
29,50,49,dark
222,246,153,light
142,145,228,light
189,185,238,light
215,239,152,light
69,51,18,dark
237,202,209,light
137,171,192,light
145,202,234,light
237,198,181,light
73,19,107,dark
121,91,15,dark
97,62,17,dark
189,162,226,light
188,148,241,light
175,160,223,light
121,37,57,dark
124,116,47,dark
81,7,3,dark
168,236,136,light
207,238,155,light
229,210,162,light
16,46,37,dark
11,76,1,dark
129,153,254,light
58,105,90,dark
182,192,228,light
242,233,173,light
113,64,13,dark
45,14,17,dark
218,194,165,light
187,215,165,light
124,65,22,dark
78,121,25,dark
58,82,123,dark
22,105,99,dark
131,127,132,light
249,215,157,light
216,242,147,light
66,120,77,dark
191,243,248,light
192,184,224,light
247,131,141,light
238,224,213,light
104,99,106,dark
180,225,164,light
81,92,46,dark
93,88,43,dark
39,123,76,dark
133,191,161,light
47,125,14,dark
101,28,49,dark
113,18,59,dark
149,208,254,light
208,228,144,light
146,229,204,light
32,1,116,dark
3,26,44,dark
40,37,125,dark
187,130,252,light
27,71,81,dark
171,140,140,light
159,221,176,light
105,18,94,dark
12,78,126,dark
45,86,20,dark
146,168,228,light
198,217,199,light
26,81,111,dark
190,173,208,light
95,93,23,dark
58,24,122,dark
208,237,206,light
222,129,215,light
199,200,192,light
188,205,149,light
208,164,172,light
103,125,35,dark
64,21,15,dark
227,158,157,light
224,232,131,light
170,240,143,light
43,83,91,dark
210,173,252,light
185,213,225,light
177,150,171,light
253,210,147,light
41,16,28,dark
140,254,202,light
22,27,74,dark
20,43,111,dark
32,26,15,dark
89,51,107,dark
101,32,46,dark
33,108,116,dark
150,231,166,light
7,30,50,dark
245,249,209,light
193,151,204,light
36,77,43,dark
105,38,69,dark
122,96,73,dark
130,240,198,light
231,251,138,light
226,143,252,light
159,226,215,light
56,1,74,dark
36,22,20,dark
100,77,22,dark
54,109,17,dark
72,65,8,dark
67,31,109,dark
233,197,178,light
30,3,115,dark
236,165,202,light
16,102,30,dark
140,206,136,light
33,11,44,dark
16,46,34,dark
128,177,200,light
24,25,11,dark
19,19,80,dark
245,158,173,light
249,154,157,light
227,128,216,light
194,215,197,light
232,237,139,light
250,195,210,light
1,104,56,dark
124,72,46,dark
179,216,245,light
198,206,187,light
103,6,98,dark
228,132,170,light
38,110,66,dark
98,68,10,dark
9,14,25,dark
239,149,226,light
74,14,34,dark
251,165,224,light
140,232,239,light
154,150,224,light
140,165,168,light
210,154,227,light
33,89,67,dark
66,106,54,dark
77,124,94,dark
24,91,69,dark
5,57,62,dark
169,194,200,light
205,212,191,light
209,146,249,light
70,40,66,dark
99,26,9,dark
56,25,117,dark
161,224,251,light
234,160,248,light
